date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2006-09-06,Qatar,Bangladesh,3.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
2006-09-06,Saudi Arabia,India,7.0,1.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2006-09-06,Singapore,China PR,0.0,0.0,AFC Asian Cup qualification,Singapore,Singapore,False
2006-09-06,United Arab Emirates,Jordan,0.0,0.0,AFC Asian Cup qualification,Sharjah,United Arab Emirates,False
2006-09-06,Yemen,Japan,0.0,1.0,AFC Asian Cup qualification,Sana'a,Yemen,False
2006-10-11,Australia,Bahrain,2.0,0.0,AFC Asian Cup qualification,Sydney,Australia,False
2006-10-11,Bangladesh,Uzbekistan,0.0,4.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False
2006-10-11,India,Japan,0.0,3.0,AFC Asian Cup qualification,Bangalore,India,False
2006-10-11,Iraq,Singapore,4.0,2.0,AFC Asian Cup qualification,Al Ain,United Arab Emirates,True
2006-10-11,South Korea,Syria,1.0,1.0,AFC Asian Cup qualification,Seoul,South Korea,False
2006-10-11,Oman,United Arab Emirates,2.0,1.0,AFC Asian Cup qualification,Muscat,Oman,False
2006-10-11,Pakistan,Jordan,0.0,3.0,AFC Asian Cup qualification,Lahore,Pakistan,False
2006-10-11,Palestine,China PR,0.0,2.0,AFC Asian Cup qualification,Amman,Jordan,True
2006-10-11,Qatar,Hong Kong,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
2006-10-11,Saudi Arabia,Yemen,5.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2006-11-15,Bahrain,Kuwait,2.0,1.0,AFC Asian Cup qualification,Riffa,Bahrain,False
2006-11-15,China PR,Iraq,1.0,1.0,AFC Asian Cup qualification,Changsha,China PR,False
2006-11-15,Hong Kong,Bangladesh,2.0,0.0,AFC Asian Cup qualification,Kowloon,Hong Kong,False
2006-11-15,Iran,South Korea,2.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
2006-11-15,Japan,Saudi Arabia,3.0,1.0,AFC Asian Cup qualification,Sapporo,Japan,False
2006-11-15,Jordan,Oman,3.0,0.0,AFC Asian Cup qualification,Amman,Jordan,False
2006-11-15,Syria,Chinese Taipei,3.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False
